  0.2          1e-09       0.181965       0.301052       0.307756       0.190986      0.0848826    1.27324e-10    4.24413e-11       0.163527       0.076931       0.027019      0.0120099     -0.0525057     -0.0222381       0.106672      0.0484134            nan            nan            nan            nan            nan            nan            nan            nan            nan            nan            nan            nan       0.223143      0.0569538      -0.248186      0.0851978     0.00969548       -2.56044        -3.0581        0.18982        0.17227        1.00093       0.206185       0.171444    0.000270721      -0.451688      0.0163735      0.0533657      0.0567912
  0.2    1.09678e-09       0.177354       0.296563       0.299688       0.190986      0.0848826    1.39646e-10    4.65488e-11       0.163526      0.0769307       0.027019      0.0120098     -0.0512757     -0.0216896       0.106227      0.0482156            nan            nan            nan            nan            nan            nan            nan            nan            nan            nan            nan            nan       0.219554      0.0513817      -0.246953      0.0847524     0.00969542       -2.41016       -2.88459       0.186569       0.167659       0.975954       0.203459       0.170578    0.000270719      -0.432438      0.0114763      0.0502957      0.0512265
  0.2    1.20293e-09       0.172793       0.289969        0.29658       0.190986      0.0848826    1.53161e-10    5.10538e-11       0.163526      0.0769305       0.027019      0.0120097     -0.0500455      -0.021141       0.105782      0.0480177            nan            nan            nan            nan            nan            nan            nan            nan            nan            nan            nan            nan       0.214039       0.052696      -0.245721       0.084307     0.00969536       -2.26949       -2.72263       0.183279       0.163098       0.951348        0.20075       0.169712    0.000270718      -0.415658      0.0115223      0.0458372      0.0525433
  0.2    1.31935e-09        0.16829       0.284514       0.291164       0.190986      0.0848826    1.67984e-10    5.59948e-11       0.163525      0.0769302       0.027019      0.0120096     -0.0488153     -0.0205924       0.105337      0.0478199            nan            nan            nan            nan            nan            nan            nan            nan            nan            nan            nan            nan        0.20963      0.0507556      -0.244489      0.0838616      0.0096953       -2.13781       -2.57037       0.179973       0.158595       0.927106       0.198059       0.168845    0.000270716      -0.398103     0.00924326      0.0422293      0.0506079
  0.2    1.44703e-09       0.163838       0.278286       0.287714       0.190986      0.0848826    1.84242e-10    6.14139e-11       0.163524        0.07693       0.027019      0.0120095     -0.0475851     -0.0200438       0.104892       0.047622            nan            nan            nan            nan            nan            nan            nan            nan            nan            nan            nan            nan       0.203708      0.0546477      -0.243257      0.0834162     0.00969523       -2.01453       -2.42755       0.176774       0.154143       0.903224       0.195385       0.167979    0.000270714      -0.381681     0.00891289      0.0377375      0.0544975
  0.2    1.58708e-09       0.159443       0.273566       0.281112       0.190986      0.0848826    2.02073e-10    6.73576e-11       0.163524      0.0769298       0.027019      0.0120094     -0.0463548     -0.0194952       0.104447      0.0474242            nan            nan            nan            nan            nan            nan            nan            nan            nan            nan            nan            nan       0.200086      0.0508447      -0.242024      0.0829707     0.00969516       -1.89907       -2.29357       0.173596       0.149748         0.8797       0.192728       0.167113    0.000270712       -0.36411     0.00541314      0.0347277      0.0507007
  0.2    1.74067e-09       0.155101       0.268476       0.275575       0.190986      0.0848826    2.21629e-10    7.38764e-11       0.163523      0.0769296       0.027019      0.0120094     -0.0451245     -0.0189466       0.104002      0.0472264            nan            nan            nan            nan            nan            nan            nan            nan            nan            nan            nan            nan       0.196154      0.0484816      -0.240792      0.0825253     0.00969509       -1.79093       -2.16786       0.170499       0.145406       0.856532       0.190088       0.166246     0.00027071      -0.347265     0.00296142      0.0315628      0.0483427
  0.2    1.90913e-09       0.150813        0.26324       0.270589       0.190986      0.0848826    2.43079e-10    8.10262e-11       0.163523      0.0769294       0.027019      0.0120093     -0.0438942      -0.018398       0.103557      0.0470286            nan            nan            nan            nan            nan            nan            nan            nan            nan            nan            nan            nan       0.192117      0.0468336      -0.239559      0.0820798     0.00969501       -1.68963       -2.04989       0.167447       0.141118       0.833718       0.187466        0.16538    0.000270708      -0.330918     0.00104342      0.0283775      0.0466992
  0.2     2.0939e-09        0.14658       0.258064       0.265709       0.190986      0.0848826    2.66604e-10    8.88679e-11       0.163522      0.0769292       0.027019      0.0120092     -0.0426638     -0.0178493       0.103112      0.0468308            nan            nan            nan            nan            nan            nan            nan            nan            nan            nan            nan            nan       0.188164      0.0452813      -0.238327      0.0816343     0.00969493        -1.5947       -1.93916       0.164833       0.136885       0.811254       0.184861       0.164513    0.000270706      -0.314863   -0.000786337      0.0252889      0.0451513
  0.2    2.29655e-09       0.142398        0.25294       0.260921       0.190986      0.0848826    2.92406e-10    9.74686e-11       0.163522      0.0769291       0.027019      0.0120092     -0.0414334     -0.0173007       0.102667       0.046633       0.463684       0.310037       0.830107       0.224522       0.148119       0.407205       0.103983      0.0587238       0.224274      0.0503981      0.0280902        0.11009        0.18429       0.043802      -0.237094      0.0811887     0.00969485       -1.50574       -1.83522        0.16163       0.132703       0.789138       0.182273       0.163647    0.000270703      -0.299104    -0.00254088      0.0223025      0.0436762
  0.2    2.51881e-09       0.138273       0.247876       0.256237       0.190986      0.0848826    3.20705e-10    1.06902e-10       0.163522      0.0769289       0.027019      0.0120091      -0.040203      -0.016752       0.102222      0.0464352       0.457561        0.30648       0.817352       0.221548        0.14641        0.40094        0.10258      0.0580241       0.220792      0.0497151       0.027754       0.108374       0.180647      0.0421154      -0.235861      0.0807432     0.00969476       -1.42234       -1.73762       0.158885       0.128578       0.767368       0.179702        0.16278    0.000270701      -0.283631     -0.0042081      0.0195572       0.041993
  0.2    2.76258e-09       0.134197       0.242863        0.25164       0.190986      0.0848826    3.51742e-10    1.17247e-10       0.163516      0.0769288       0.027019      0.0120091     -0.0389726     -0.0162033       0.101777      0.0462374       0.451528       0.302972       0.804804       0.218618       0.144725       0.394778       0.101197       0.057334       0.217368      0.0490422      0.0274223       0.106687       0.176882      0.0398956      -0.234629      0.0802976     0.00969467       -1.34414       -1.64597       0.155994       0.124502       0.745942       0.177148       0.161913    0.000270698       -0.26845    -0.00580602      0.0163571      0.0397891
  0.2    3.02994e-09       0.130177       0.237915       0.247134       0.190986      0.0848826    3.85784e-10    1.28595e-10       0.163521      0.0769287       0.027019       0.012009     -0.0377421     -0.0156547       0.101332      0.0460396       0.445583        0.29951       0.792462        0.21573       0.143063       0.388715      0.0998349      0.0566532       0.214002      0.0483793      0.0270951       0.105028       0.173243      0.0386988      -0.233396       0.079852     0.00969457        -1.2708       -1.55988       0.153153       0.120483       0.724856       0.174612       0.161046    0.000270696      -0.253545    -0.00732964       0.013677      0.0385965
