# q2	x	xuv	xdv	xL-	2xL+	xsv	xs+	xc+	xg
100.00000000000000	1.0000000116860974E-007	1.1073436842679030E-004	5.3078116501126260E-005	7.8440013595582059E-006	152.80737782156342	-2.7409080530560459E-005	75.331738643770890	74.607405364346931	1114.8462243486822
100.00000000000000	9.9999999747524271E-007	5.7850897675137958E-004	3.1907598062730358E-004	3.0969373320033355E-005	73.231942033184538	-4.2595660495692300E-005	35.764612407634992	35.191285199168135	513.51140688584087
100.00000000000000	9.9999997473787516E-006	2.9147080724563068E-003	1.6974144677810443E-003	1.2300754381477930E-004	34.223006699310361	7.7558289248713663E-006	16.435867654918543	15.981930615401740	225.46124651649257
100.00000000000000	9.9999997473787516E-005	1.3657199328116931E-002	8.0056101549348391E-003	4.7181216774649926E-004	15.247295780113397	2.3196624157773016E-004	7.0897354967148578	6.7312106916835912	90.698847789672030
100.00000000000000	1.0000000474974513E-003	5.9556547077359578E-002	3.4379022008734772E-002	1.7183714130053485E-003	6.3003028223679109	4.0043590087224246E-004	2.7373834182417958	2.4598873484651205	31.345328321758384
100.00000000000000	9.9999997764825821E-003	0.23117658117841533	0.12953232412123517	5.7449137841854014E-003	2.2649689571419471	-2.3112173756911769E-004	0.85115605956274165	0.66240019271870554	8.1396112862672787
100.00000000000000	0.10000000149011612	0.55108890035797886	0.27129201818340704	1.0031121949770239E-002	0.39002156225486406	-3.2795576789368397E-004	0.11382268329706718	5.9762873012027359E-002	0.90587955579598645
100.00000000000000	0.30000001192092896	0.35030648467943626	0.13010111786727968	2.9715276922373940E-003	3.5599605560988373E-002	-3.8276710254858681E-005	9.0840060643969101E-003	3.3480560282141136E-003	8.4421788934068639E-002
100.00000000000000	0.50000000000000000	0.12106774406552606	3.1503478146908792E-002	3.6015843681060436E-004	2.4562458678075508E-003	-3.2054511772822147E-006	5.8462665455426971E-004	1.7826883968042497E-004	8.1569571524987873E-003
100.00000000000000	0.69999998807907104	2.0067642146795586E-002	3.0872784959549548E-003	1.0075891321804139E-005	6.3847844300242255E-005	-1.1067154451378791E-007	1.3106758370773873E-005	3.9941586997870139E-006	3.9264340587306132E-004
100.00000000000000	0.89999997615814209	3.5111466600323187E-004	1.7834439969130266E-005	-5.9503989442133399E-008	1.7814059333223450E-007	-1.3937397858542443E-010	6.9115603223827461E-009	8.5997188610872690E-009	1.2254629664309897E-006
