# q	x	xuv	xdv	xL-	2xL+	xs+	xc+	xb+	xg
100.00000000000000	1.0000000116860974E-007	1.2799955050546430E-004	7.0312196806199267E-005	2.6923454559124593E-006	55.105612188915103	26.481809007117956	24.890979505544465	22.760281789216666	449.96641119673427
100.00000000000000	9.9999999747524271E-007	6.1134637642723533E-004	3.4761614958256359E-004	1.3704719684426436E-005	34.079560974363886	16.189154150385939	15.028670564708214	13.981782496750888	272.36133206067552
100.00000000000000	9.9999997473787516E-006	2.9987058056457627E-003	1.7496319244729719E-003	7.2859892053855901E-005	20.916653557495486	9.7831902740362544	8.9633283129732888	8.1925899227277235	153.00738297102765
100.00000000000000	9.9999997473787516E-005	1.3984354204400695E-002	8.1825415465992535E-003	3.6107170510701891E-004	12.015630558732834	5.4742171831370801	4.9219671814229393	4.2337341912564677	74.817808345107096
100.00000000000000	1.0000000474974513E-003	6.0670580594973655E-002	3.4981871192196090E-002	1.5927114519307395E-003	6.0635173079066069	2.6195785505300666	2.2729136149276532	1.7566344055367002	29.565312877541736
100.00000000000000	9.9999997764825821E-003	0.23337987214486355	0.13062008381073764	5.8104962044617237E-003	2.3562045299261118	0.89838670422676181	0.70847284098755803	0.47421887016923536	8.1157491083962991
100.00000000000000	0.10000000149011612	0.54899512824833208	0.26977991289473013	1.0013806809519660E-002	0.38439429263574548	0.11231509758963726	6.4661154207983906E-002	3.7205989559258711E-002	0.85145113746215717
100.00000000000000	0.30000001192092896	0.34486636565973872	0.12777132808943337	2.9532398488575917E-003	3.4458653076595347E-002	8.8301405855339965E-003	4.0326173088033688E-003	2.1059802568734777E-003	7.8537968632124366E-002
100.00000000000000	0.50000000000000000	0.11803360207203428	3.0627928506046623E-002	3.6736405235944167E-004	2.3180342477798418E-003	5.6948091688017316E-004	2.4708573054700155E-004	1.2252052624390537E-004	7.6597565483546319E-003
100.00000000000000	0.69999998807907104	1.9343496450001239E-002	2.9666798095176403E-003	1.3259467070857092E-005	5.0088095864662778E-005	1.2008698591481522E-005	5.1341165457235236E-006	2.7230866858547199E-006	3.6639525875231617E-004
100.00000000000000	0.89999997615814209	3.3161864574148204E-004	1.6789394846615220E-005	1.5756853335740140E-008	-3.6362099579864389E-009	4.7751024674343254E-010	-3.3173243077869799E-009	3.9560556932068977E-010	1.1024225429207304E-006
