# q	x	xuv	xdv	xL-	2xL+	xs+	xc+	xb+	xg
100.00000000000000	1.0000000116860974E-007	1.2799955050546430E-004	7.0312196807087446E-005	2.6923454568006377E-006	30.907181864716101	14.382593845018453	12.792099029988638	12.131240629690378	249.00292934818845
100.00000000000000	9.9999999747524271E-007	6.1134637642812351E-004	3.4761614958167542E-004	1.3704719687090972E-005	25.326520707902432	11.812634017155208	10.652171093238483	10.272193107524609	203.83716225450382
100.00000000000000	9.9999997473787516E-006	2.9987058056457627E-003	1.7496319244729719E-003	7.2859892053855901E-005	18.832942962682260	8.7413349766296413	7.9214206564807750	7.3452885147359446	137.15581442030626
100.00000000000000	9.9999997473787516E-005	1.3984354204400695E-002	8.1825415465992535E-003	3.6107170510790709E-004	11.883500350842965	5.4081520791921447	4.8558771609031250	4.1830154007201257	73.521945675600961
100.00000000000000	1.0000000474974513E-003	6.0670580594973655E-002	3.4981871192196090E-002	1.5927114519307395E-003	6.1236771298260058	2.6496584614897660	2.3029946798845340	1.7802243734121914	29.951218595720732
100.00000000000000	9.9999997764825821E-003	0.23337987214486355	0.13062008381073764	5.8104962044617237E-003	2.3562770334225291	0.89842295597497046	0.70850993092661507	0.47431724194544733	8.1354729917594213
100.00000000000000	0.10000000149011612	0.54899512824833208	0.26977991289473013	1.0013806809519660E-002	0.38439276768081959	0.11231433511217431	6.4660347144720631E-002	3.7202897555608461E-002	0.85058966046095463
100.00000000000000	0.30000001192092896	0.34486636565973872	0.12777132808943337	2.9532398488575917E-003	3.4458482723781048E-002	8.8300554091268468E-003	4.0325348716419834E-003	2.1061274147253558E-003	7.8591024025354006E-002
100.00000000000000	0.50000000000000000	0.11803360207203428	3.0627928506046623E-002	3.6736405235944167E-004	2.3176900595297187E-003	5.6930882275511158E-004	2.4691314319330159E-004	1.2235601420128777E-004	7.6484368668090453E-003
100.00000000000000	0.69999998807907104	1.9343496450001239E-002	2.9666798095176403E-003	1.3259467070855790E-005	5.0136929921174023E-005	1.2033115619737578E-005	5.1585795634028257E-006	2.7443691193485852E-006	3.6749790383886117E-004
100.00000000000000	0.89999997615814209	3.3161864574148209E-004	1.6789394846615220E-005	1.5756853335740140E-008	-3.6335271865552176E-009	4.7885163245904323E-010	-3.3150383437450600E-009	4.9039041421829549E-010	1.1245053779783897E-006
